,TIMESTAMP,INSTRUMENT,SYMBOL,OPEN,HIGH,LOW,CLOSE,COI,PCR
97,04-DEC-2020,FUTSTK,NMDC,106.4,108.2,103.8,107.25,30766400,0.6563427670930815
98,04-DEC-2020,FUTSTK,NTPC,99.6,100.15,97.9,98.8,57165300,0.43289784719972474
99,04-DEC-2020,FUTSTK,ONGC,89.95,91.1,87.05,90.1,40532800,0.7666365252745604
100,04-DEC-2020,FUTSTK,PAGEIND,23421.0,24150.0,23367.55,24056.4,78540,0.3325942350332594
101,04-DEC-2020,FUTSTK,PEL,1514.25,1521.0,1443.8,1472.65,3357200,0.35634484878186545
102,04-DEC-2020,FUTSTK,PETRONET,259.1,266.2,258.4,262.85,12957000,0.2673991857755843
103,04-DEC-2020,FUTSTK,PFC,114.85,118.55,114.55,115.85,27447400,0.5854231234928805
104,04-DEC-2020,FUTSTK,PIDILITIND,1628.1,1634.0,1603.0,1616.2,3016500,0.7108421500135111
105,04-DEC-2020,FUTSTK,PNB,36.2,36.85,34.75,35.8,76786000,0.5233981524352601
106,04-DEC-2020,FUTSTK,POWERGRID,194.4,196.7,192.95,193.95,15460000,0.6241742694560322
107,04-DEC-2020,FUTSTK,PVR,1340.0,1355.0,1309.35,1340.8,1411883,0.4149823067234451
108,04-DEC-2020,FUTSTK,RAMCOCEM,882.35,896.5,876.0,894.75,1290300,0.054053710310268295
109,04-DEC-2020,FUTSTK,RBLBANK,233.75,240.1,229.6,237.2,16543700,0.8988959749096805
110,04-DEC-2020,FUTSTK,RECLTD,127.05,128.75,125.2,127.6,20622000,0.8101400916684481
111,04-DEC-2020,FUTSTK,RELIANCE,1976.05,1980.25,1947.0,1955.65,35296425,0.5855996251161865
112,04-DEC-2020,FUTSTK,SAIL,55.1,56.45,53.7,55.15,76513000,0.7431972456499621
113,04-DEC-2020,FUTSTK,SBILIFE,866.65,876.0,861.25,865.8,5723250,0.4003463891701969
114,04-DEC-2020,FUTSTK,SBIN,258.6,264.95,254.45,264.3,90048000,1.112108277251083
115,04-DEC-2020,FUTSTK,SHREECEM,25082.65,25431.0,24907.45,25029.5,146100,0.3635041802980734
116,04-DEC-2020,FUTSTK,SIEMENS,1536.95,1559.65,1521.05,1538.15,1499850,0.6545667207492986
117,04-DEC-2020,FUTSTK,SRF,5279.55,5374.95,5260.0,5359.15,417500,0.3627729735186245
118,04-DEC-2020,FUTSTK,SRTRANSFIN,1040.05,1046.7,991.0,1009.1,4741282,0.4463587047203558
119,04-DEC-2020,FUTSTK,SUNPHARMA,550.95,573.0,546.6,570.6,38924200,0.6054767660430816
120,04-DEC-2020,FUTSTK,SUNTV,452.95,463.8,442.2,447.05,10224000,0.3362925340216539
121,04-DEC-2020,FUTSTK,TATACHEM,458.05,492.6,448.35,488.15,6108000,0.7090988997985433
122,04-DEC-2020,FUTSTK,TATACONSUM,544.55,568.15,544.55,564.75,13128750,0.425108088790095
123,04-DEC-2020,FUTSTK,TATAMOTORS,187.2,189.8,182.65,185.05,64592400,0.7056248361142852
124,04-DEC-2020,FUTSTK,TATAPOWER,71.4,73.7,69.5,71.95,94662000,0.5677397578622412
125,04-DEC-2020,FUTSTK,TATASTEEL,627.0,634.55,617.0,626.4,36427600,1.1723054656910301
126,04-DEC-2020,FUTSTK,TCS,2723.25,2753.7,2714.1,2742.95,6480300,0.6358316161390566
127,04-DEC-2020,FUTSTK,TECHM,913.3,933.6,910.0,928.55,10872000,0.814276261172741
128,04-DEC-2020,FUTSTK,TITAN,1419.4,1441.15,1415.8,1438.45,6597000,0.8317870535204871
129,04-DEC-2020,FUTSTK,TORNTPHARM,2699.95,2699.95,2645.6,2681.5,865500,0.3922779128242724
130,04-DEC-2020,FUTSTK,TORNTPOWER,331.0,331.7,320.1,323.95,4722000,0.1767676172499605
131,04-DEC-2020,FUTSTK,TVSMOTOR,503.5,505.75,494.15,500.05,5220600,0.3625105640750994
132,04-DEC-2020,FUTSTK,UBL,1080.0,1109.95,1080.0,1095.05,1282400,0.17341937156894752
133,04-DEC-2020,FUTSTK,ULTRACEMCO,5001.5,5225.0,4979.75,5104.55,1753600,0.38537978940356965
134,04-DEC-2020,FUTSTK,UPL,458.9,464.0,453.55,456.75,26114400,0.6073358882714666
135,04-DEC-2020,FUTSTK,VEDL,127.0,130.5,125.9,129.45,121526200,0.7844469133545883
136,04-DEC-2020,FUTSTK,VOLTAS,811.2,828.25,810.45,821.8,2532000,0.5935246461109298
137,04-DEC-2020,FUTSTK,WIPRO,359.85,361.5,358.0,359.65,23648000,0.4033534050399512
138,04-DEC-2020,FUTSTK,ZEEL,206.85,213.4,206.2,207.85,34077000,0.49813426640121067
0,07-DEC-2020,FUTIDX,BANKNIFTY,30165.2,30443.95,30021.0,30290.55,1868550,1.2063053853089272
1,07-DEC-2020,FUTIDX,NIFTY,13268.2,13398.0,13265.7,13387.6,13449525,1.6753185801112418
2,07-DEC-2020,FUTSTK,ACC,1677.05,1685.4,1643.15,1669.4,2809000,0.30047076893515295
3,07-DEC-2020,FUTSTK,ADANIENT,447.4,468.0,447.0,459.0,17822000,0.6341629895701972
4,07-DEC-2020,FUTSTK,ADANIPORTS,459.8,475.75,459.8,472.9,53180000,0.6722360710402594
5,07-DEC-2020,FUTSTK,AMARAJABAT,907.85,916.8,904.65,912.95,1617000,0.1600545006094383
6,07-DEC-2020,FUTSTK,AMBUJACEM,256.4,256.4,251.2,254.2,17370000,0.3564874972349647
7,07-DEC-2020,FUTSTK,APOLLOHOSP,2440.95,2472.4,2423.15,2440.1,2202500,0.5040120320834156
8,07-DEC-2020,FUTSTK,APOLLOTYRE,189.9,189.9,186.25,189.2,9025000,0.8056423806763697
9,07-DEC-2020,FUTSTK,ASHOKLEY,95.5,96.6,94.85,95.8,30726000,0.6500716073674145
10,07-DEC-2020,FUTSTK,ASIANPAINT,2436.55,2476.75,2434.4,2471.65,5503500,1.4443891908905728
11,07-DEC-2020,FUTSTK,AUROPHARMA,906.9,929.0,901.7,914.65,11541400,0.6010444255031892
12,07-DEC-2020,FUTSTK,AXISBANK,618.8,627.4,615.25,621.15,49664400,0.5511202730872816
13,07-DEC-2020,FUTSTK,BAJAJ-AUTO,3328.65,3344.9,3285.3,3336.4,1833750,0.7232658945229812
14,07-DEC-2020,FUTSTK,BAJAJFINSV,9094.9,9179.0,8992.5,9099.0,804875,0.9851334974484568
15,07-DEC-2020,FUTSTK,BAJFINANCE,4870.3,4936.0,4828.0,4842.55,6078000,0.8361914193483051
16,07-DEC-2020,FUTSTK,BALKRISIND,1667.95,1678.45,1642.1,1674.3,2010000,0.6495691796518182
17,07-DEC-2020,FUTSTK,BANDHANBNK,397.25,416.4,394.6,412.8,10287000,0.8778475580741213
18,07-DEC-2020,FUTSTK,BANKBARODA,59.45,61.3,58.7,60.45,62881100,0.6875295043594428
19,07-DEC-2020,FUTSTK,BATAINDIA,1578.5,1592.8,1560.15,1574.35,1136300,0.5496544831918706
20,07-DEC-2020,FUTSTK,BEL,115.8,116.95,114.5,115.2,28089600,0.5403586912557341
21,07-DEC-2020,FUTSTK,BERGEPAINT,675.0,682.45,670.2,676.0,2391400,0.5631917694179209
22,07-DEC-2020,FUTSTK,BHARATFORG,555.35,561.45,546.4,552.15,6142500,0.3441268384648303
23,07-DEC-2020,FUTSTK,BHARTIARTL,498.85,511.5,496.4,510.25,99463485,0.5936574473490296
24,07-DEC-2020,FUTSTK,BHEL,34.25,35.55,34.25,35.15,96453000,0.53340458289673
25,07-DEC-2020,FUTSTK,BIOCON,446.95,455.95,438.25,452.95,12095700,0.42178534668921647
26,07-DEC-2020,FUTSTK,BOSCHLTD,13236.35,13637.45,13150.05,13512.35,266250,0.25945010990594936
27,07-DEC-2020,FUTSTK,BPCL,394.2,407.4,393.15,396.85,26771400,0.5526042618550961
28,07-DEC-2020,FUTSTK,BRITANNIA,3669.9,3684.85,3632.05,3649.35,1879800,0.5251787448608869
29,07-DEC-2020,FUTSTK,CADILAHC,474.75,483.15,468.25,473.8,7537200,0.5567267805935605
30,07-DEC-2020,FUTSTK,CANBK,111.9,115.5,110.45,114.55,36138400,0.9330452475692863
31,07-DEC-2020,FUTSTK,CHOLAFIN,371.2,376.6,365.6,366.5,5317500,0.4837090307222904
32,07-DEC-2020,FUTSTK,CIPLA,771.5,787.0,769.5,777.2,17472000,0.5620186962298049
33,07-DEC-2020,FUTSTK,COALINDIA,134.35,137.75,133.3,137.35,31597100,0.6084429973190623
34,07-DEC-2020,FUTSTK,COFORGE,2473.0,2496.0,2461.2,2470.55,572250,0.2651669503104101
35,07-DEC-2020,FUTSTK,COLPAL,1545.15,1562.8,1540.55,1548.9,2308600,0.5525096134715803
36,07-DEC-2020,FUTSTK,CONCOR,415.05,417.85,410.5,412.7,8771556,0.5068680205042034
37,07-DEC-2020,FUTSTK,CUMMINSIND,566.75,580.8,566.75,570.85,1335600,0.45981971793259696
38,07-DEC-2020,FUTSTK,DABUR,504.0,507.75,501.8,504.95,15882500,0.6481533822266049
39,07-DEC-2020,FUTSTK,DIVISLAB,3711.05,3763.0,3675.5,3738.5,2842200,0.4318616866135132
40,07-DEC-2020,FUTSTK,DLF,211.0,212.2,206.15,209.05,29785800,0.7722817386725295
41,07-DEC-2020,FUTSTK,DRREDDY,4939.65,5103.0,4921.2,5050.0,3814250,0.5170718345123905
42,07-DEC-2020,FUTSTK,EICHERMOT,2576.55,2584.95,2551.85,2575.5,2191350,0.5468333006902882
43,07-DEC-2020,FUTSTK,ESCORTS,1418.85,1439.8,1381.9,1405.6,2428800,0.47326998926054004
44,07-DEC-2020,FUTSTK,EXIDEIND,187.55,191.2,186.95,190.1,13669200,0.5470815937999148
45,07-DEC-2020,FUTSTK,FEDERALBNK,66.5,68.0,66.05,66.65,106432500,0.6356749915510582
46,07-DEC-2020,FUTSTK,GAIL,120.35,123.5,119.8,122.25,20520400,0.8350286877974574
47,07-DEC-2020,FUTSTK,GLENMARK,508.85,544.8,503.85,535.2,6827550,0.5038004906725577
48,07-DEC-2020,FUTSTK,GMRINFRA,26.25,26.8,26.1,26.5,61177500,0.2521008317765612
49,07-DEC-2020,FUTSTK,GODREJCP,714.25,720.55,710.5,718.1,4302000,0.4478197518893634
50,07-DEC-2020,FUTSTK,GODREJPROP,1188.5,1216.85,1188.45,1206.05,1520350,0.4550631952964001
51,07-DEC-2020,FUTSTK,GRASIM,941.55,956.0,932.5,939.0,17013550,0.6376805108766734
52,07-DEC-2020,FUTSTK,HAVELLS,834.3,842.95,828.55,830.25,3966000,0.4509127272685762
53,07-DEC-2020,FUTSTK,HCLTECH,861.05,862.55,854.25,860.15,19085500,0.5361052968508057
54,07-DEC-2020,FUTSTK,HDFC,2251.0,2314.5,2230.1,2308.95,23572200,0.5864614521664274
55,07-DEC-2020,FUTSTK,HDFCBANK,1384.25,1386.15,1365.35,1379.7,30520050,0.5615306379419496
56,07-DEC-2020,FUTSTK,HDFCLIFE,647.95,653.75,644.5,651.85,18060900,0.5572904903480811
57,07-DEC-2020,FUTSTK,HEROMOTOCO,3162.9,3208.9,3133.1,3168.6,3644100,0.49458320996264316
58,07-DEC-2020,FUTSTK,HINDALCO,252.3,254.6,249.5,251.75,26453600,0.8586636565017539
59,07-DEC-2020,FUTSTK,HINDPETRO,219.1,221.0,215.55,217.8,30453300,0.7138057560052058
60,07-DEC-2020,FUTSTK,HINDUNILVR,2201.05,2264.25,2190.2,2260.2,6514200,0.6252418925906944
61,07-DEC-2020,FUTSTK,IBULHSGFIN,194.95,207.75,194.5,204.25,22109200,0.4097916872624109
62,07-DEC-2020,FUTSTK,ICICIBANK,506.65,516.4,505.7,511.45,111991000,0.6749742902505722
63,07-DEC-2020,FUTSTK,ICICIGI,1443.0,1457.0,1440.0,1449.7,706350,0.2408362128967484
64,07-DEC-2020,FUTSTK,ICICIPRULI,485.3,493.9,476.5,482.9,6259500,0.5487929004596709
65,07-DEC-2020,FUTSTK,IDEA,9.85,9.9,9.6,9.7,573860000,0.5093518889619593
66,07-DEC-2020,FUTSTK,IDFCFIRSTB,36.9,37.2,36.5,36.75,142253000,0.41784190816934097
67,07-DEC-2020,FUTSTK,IGL,482.0,487.15,475.55,483.35,6091250,0.5446992103857278
68,07-DEC-2020,FUTSTK,INDIGO,1749.6,1770.0,1728.35,1743.45,2820500,0.7363283851343961
69,07-DEC-2020,FUTSTK,INDUSINDBK,917.35,956.95,916.5,938.2,18278700,1.0114379358723529
70,07-DEC-2020,FUTSTK,INFRATEL,235.25,248.2,233.0,243.6,13014400,0.6874998752359401
71,07-DEC-2020,FUTSTK,INFY,1149.5,1159.7,1141.85,1149.6,37395600,0.45630241683451367
72,07-DEC-2020,FUTSTK,IOC,90.75,92.5,90.65,92.0,51287700,0.5491092980606959
73,07-DEC-2020,FUTSTK,ITC,198.7,204.9,198.45,204.3,93180800,0.4740448177831259
74,07-DEC-2020,FUTSTK,JINDALSTEL,268.4,273.6,265.3,267.45,25550000,0.6521737870195581
75,07-DEC-2020,FUTSTK,JSWSTEEL,372.25,374.45,363.05,366.1,36817200,0.6729517235101566
76,07-DEC-2020,FUTSTK,JUBLFOOD,2562.05,2590.55,2516.25,2558.85,1681250,0.42009282645949725
77,07-DEC-2020,FUTSTK,KOTAKBANK,1844.6,1852.85,1808.05,1824.25,25786400,0.5853936918639301
78,07-DEC-2020,FUTSTK,L&TFH,87.75,92.2,87.75,90.8,26980200,0.758230023730917
79,07-DEC-2020,FUTSTK,LICHSGFIN,348.35,354.9,344.6,350.1,11678000,0.477929912035021
80,07-DEC-2020,FUTSTK,LT,1154.85,1177.35,1147.45,1174.3,15339050,0.41451420106711223
81,07-DEC-2020,FUTSTK,LUPIN,944.85,972.3,936.0,969.65,9233550,0.5702288369319453
82,07-DEC-2020,FUTSTK,M&M,751.0,759.8,747.05,755.0,14131600,0.556404513307207
83,07-DEC-2020,FUTSTK,M&MFIN,169.35,179.8,168.8,177.45,21096772,0.4554211027170534
84,07-DEC-2020,FUTSTK,MANAPPURAM,175.55,178.25,174.05,175.95,18348000,0.4690686076287551
85,07-DEC-2020,FUTSTK,MARICO,395.35,402.7,393.5,401.45,10038000,0.39471348250507376
86,07-DEC-2020,FUTSTK,MARUTI,7830.05,7856.75,7728.0,7784.4,2767700,0.7988707691383609
87,07-DEC-2020,FUTSTK,MCDOWELL-N,586.45,593.5,583.25,590.4,11081250,0.4983341781030363
88,07-DEC-2020,FUTSTK,MFSL,641.8,654.4,636.35,652.4,5543200,0.18522357702427197
89,07-DEC-2020,FUTSTK,MGL,1039.3,1050.0,1029.15,1045.75,1266000,0.612358977191969
90,07-DEC-2020,FUTSTK,MINDTREE,1447.0,1472.0,1442.45,1450.95,1400000,0.4024885827578248
91,07-DEC-2020,FUTSTK,MOTHERSUMI,159.4,161.45,159.0,160.15,25669000,0.8534727669603416
92,07-DEC-2020,FUTSTK,MRF,78500.05,80000.0,78080.65,79720.75,59710,0.3087388801674516
93,07-DEC-2020,FUTSTK,MUTHOOTFIN,1179.95,1192.65,1171.5,1181.65,4975500,0.544163656387202
94,07-DEC-2020,FUTSTK,NATIONALUM,42.7,44.6,42.65,43.35,47940000,0.6472602413748871
95,07-DEC-2020,FUTSTK,NAUKRI,4248.45,4357.95,4247.3,4330.2,833250,0.27453613350706396
96,07-DEC-2020,FUTSTK,NESTLEIND,17715.1,17950.0,17536.6,17654.55,318300,0.5049210074751977
97,07-DEC-2020,FUTSTK,NMDC,107.85,111.25,107.75,109.9,30866900,0.6842304389219309
98,07-DEC-2020,FUTSTK,NTPC,99.45,101.45,98.6,100.05,57467400,0.4502669410729286
99,07-DEC-2020,FUTSTK,ONGC,90.95,94.0,90.9,91.65,38430700,0.6780066870980315
100,07-DEC-2020,FUTSTK,PAGEIND,23988.35,24200.0,23827.1,24141.95,73830,0.20804438280166435
101,07-DEC-2020,FUTSTK,PEL,1478.55,1515.0,1468.0,1508.65,3366550,0.39142198063174355
102,07-DEC-2020,FUTSTK,PETRONET,262.85,268.75,261.5,267.6,12132000,0.3253332369383002
103,07-DEC-2020,FUTSTK,PFC,116.0,118.7,115.7,118.4,26976200,0.6535892275312042
104,07-DEC-2020,FUTSTK,PIDILITIND,1615.0,1636.9,1608.4,1623.85,3054500,0.6283774348687164
105,07-DEC-2020,FUTSTK,PNB,35.7,36.65,35.6,35.95,78362000,0.5335048756174762
106,07-DEC-2020,FUTSTK,POWERGRID,192.4,195.35,190.6,191.25,18576000,0.5539879877932735
107,07-DEC-2020,FUTSTK,PVR,1340.0,1362.0,1336.9,1352.75,1410662,0.415093569897418
108,07-DEC-2020,FUTSTK,RAMCOCEM,894.95,901.05,889.0,892.0,1253750,0.05235569845581487
109,07-DEC-2020,FUTSTK,RBLBANK,235.95,244.4,229.45,242.35,18261800,0.9480370900798724
110,07-DEC-2020,FUTSTK,RECLTD,127.05,131.0,127.05,130.6,20448000,0.8711109497942685
111,07-DEC-2020,FUTSTK,RELIANCE,1948.9,1972.8,1947.15,1963.85,35880715,0.5814700676850245
112,07-DEC-2020,FUTSTK,SAIL,55.7,57.35,54.6,55.35,76627000,0.8898304687854385
113,07-DEC-2020,FUTSTK,SBILIFE,864.95,870.45,851.1,855.1,6704250,0.4173199603045981
114,07-DEC-2020,FUTSTK,SBIN,264.0,271.95,263.55,270.05,83358000,1.2032008190938304
115,07-DEC-2020,FUTSTK,SHREECEM,24890.7,25150.0,24750.1,25043.85,148650,0.31240237425804435
116,07-DEC-2020,FUTSTK,SIEMENS,1529.75,1564.55,1527.4,1545.65,1447600,0.6826408793196436
117,07-DEC-2020,FUTSTK,SRF,5366.15,5430.0,5348.8,5396.0,405375,0.36063647842974283
118,07-DEC-2020,FUTSTK,SRTRANSFIN,1011.55,1093.45,1011.55,1069.15,4696861,0.6046418676929226
119,07-DEC-2020,FUTSTK,SUNPHARMA,570.95,592.7,568.25,583.15,36887200,0.4220960050311669
120,07-DEC-2020,FUTSTK,SUNTV,448.5,468.1,448.05,466.3,10540500,0.42036186414423404
121,07-DEC-2020,FUTSTK,TATACHEM,500.5,525.6,495.8,509.0,7630000,0.6297830088005107
122,07-DEC-2020,FUTSTK,TATACONSUM,566.35,572.5,562.35,569.75,13038300,0.4453261332137523
123,07-DEC-2020,FUTSTK,TATAMOTORS,185.25,187.25,183.2,184.3,64655100,0.6966747521849876
124,07-DEC-2020,FUTSTK,TATAPOWER,72.7,73.5,71.5,71.9,94162500,0.6009099627845794
125,07-DEC-2020,FUTSTK,TATASTEEL,626.2,631.85,612.4,618.05,35892100,1.1149114527589268
126,07-DEC-2020,FUTSTK,TCS,2733.45,2754.6,2716.85,2749.45,6726000,0.6458674034711082
127,07-DEC-2020,FUTSTK,TECHM,918.85,953.0,917.35,946.2,10879200,0.8896378041907806
128,07-DEC-2020,FUTSTK,TITAN,1434.3,1437.45,1422.6,1433.25,6514500,0.8544537267789061
129,07-DEC-2020,FUTSTK,TORNTPHARM,2651.75,2718.95,2626.0,2705.6,916000,0.39713831841921804
130,07-DEC-2020,FUTSTK,TORNTPOWER,322.45,326.75,321.9,325.2,4566000,0.18507456548107282
131,07-DEC-2020,FUTSTK,TVSMOTOR,501.95,518.75,498.0,512.85,5478200,0.34379606884467484
132,07-DEC-2020,FUTSTK,UBL,1095.0,1114.25,1090.9,1101.25,1288000,0.17293195932984032
133,07-DEC-2020,FUTSTK,ULTRACEMCO,5135.0,5183.8,5057.05,5072.45,1741800,0.3522678858947143
134,07-DEC-2020,FUTSTK,UPL,457.3,478.75,454.55,476.9,24940500,0.6531817039892126
135,07-DEC-2020,FUTSTK,VEDL,130.6,134.15,130.05,132.65,120776000,0.8486222054849846
136,07-DEC-2020,FUTSTK,VOLTAS,822.55,829.0,810.75,813.3,2562000,0.5486931522619539
137,07-DEC-2020,FUTSTK,WIPRO,360.1,360.9,355.55,356.55,25328000,0.38648206502025323
138,07-DEC-2020,FUTSTK,ZEEL,208.35,217.9,207.1,216.7,35004000,0.4892491494243744
0,08-DEC-2020,FUTIDX,BANKNIFTY,30339.95,30449.9,30104.25,30314.0,1814850,1.179053315348459
1,08-DEC-2020,FUTIDX,NIFTY,13401.05,13469.0,13352.05,13428.15,13653075,1.5974917234224975
2,08-DEC-2020,FUTSTK,ACC,1676.4,1710.45,1671.1,1694.05,2762000,0.3116038828642438
3,08-DEC-2020,FUTSTK,ADANIENT,459.5,463.65,447.55,453.85,17642000,0.6233267612088078
4,08-DEC-2020,FUTSTK,ADANIPORTS,473.0,475.7,458.15,465.95,52627500,0.6384497054105349
5,08-DEC-2020,FUTSTK,AMARAJABAT,910.75,933.45,906.3,916.4,1498000,0.1639782742227497
6,08-DEC-2020,FUTSTK,AMBUJACEM,254.25,261.05,253.2,258.6,17451000,0.32179145379607904
7,08-DEC-2020,FUTSTK,APOLLOHOSP,2457.95,2504.0,2422.9,2457.3,2138500,0.514882518290397
8,08-DEC-2020,FUTSTK,APOLLOTYRE,189.2,191.35,185.3,187.85,9350000,0.7889219194844552
9,08-DEC-2020,FUTSTK,ASHOKLEY,96.0,96.75,93.55,94.9,33255000,0.5853429173072027
10,08-DEC-2020,FUTSTK,ASIANPAINT,2470.3,2492.0,2440.45,2451.4,5435700,1.4552424164127538
11,08-DEC-2020,FUTSTK,AUROPHARMA,917.5,921.25,890.2,897.8,11258000,0.605247005081653
12,08-DEC-2020,FUTSTK,AXISBANK,622.75,625.75,614.5,622.05,49029600,0.6004202441358748
13,08-DEC-2020,FUTSTK,BAJAJ-AUTO,3316.65,3398.0,3316.65,3336.05,1801250,0.7438690790420885
14,08-DEC-2020,FUTSTK,BAJAJFINSV,9083.25,9139.6,8945.0,9021.9,827375,0.9720472744167096
15,08-DEC-2020,FUTSTK,BAJFINANCE,4850.05,4874.9,4795.0,4812.75,5997250,0.7980534449799059
16,08-DEC-2020,FUTSTK,BALKRISIND,1682.3,1694.0,1659.25,1672.7,1952000,0.6534412659641651
17,08-DEC-2020,FUTSTK,BANDHANBNK,415.65,418.25,401.15,404.3,10254600,0.7724165546027719
18,08-DEC-2020,FUTSTK,BANKBARODA,60.7,66.5,60.0,65.5,70445800,0.7627756907536779
19,08-DEC-2020,FUTSTK,BATAINDIA,1577.75,1584.15,1555.2,1570.55,1094500,0.5594737086964559
20,08-DEC-2020,FUTSTK,BEL,115.5,116.25,111.15,113.3,28104800,0.5444144874606426
21,08-DEC-2020,FUTSTK,BERGEPAINT,673.95,680.95,666.7,671.7,2433200,0.550514432025432
22,08-DEC-2020,FUTSTK,BHARATFORG,553.35,559.0,536.0,545.9,5812500,0.35003003418626666
23,08-DEC-2020,FUTSTK,BHARTIARTL,513.95,517.0,500.7,504.6,98700873,0.5832297452234079
24,08-DEC-2020,FUTSTK,BHEL,35.5,37.0,34.25,36.4,105882000,0.5135391807818306
25,08-DEC-2020,FUTSTK,BIOCON,448.0,459.8,441.65,446.35,11909400,0.4495484116781189
26,08-DEC-2020,FUTSTK,BOSCHLTD,13535.1,13598.9,13262.05,13325.2,261250,0.257755970311481
27,08-DEC-2020,FUTSTK,BPCL,399.25,399.95,390.0,392.1,26170200,0.5643189727213632
28,08-DEC-2020,FUTSTK,BRITANNIA,3649.5,3669.65,3636.0,3662.15,1924400,0.5264946015072617
29,08-DEC-2020,FUTSTK,CADILAHC,473.5,476.25,463.95,466.2,7123600,0.5666665457391068
30,08-DEC-2020,FUTSTK,CANBK,116.0,131.75,114.2,130.0,31472400,1.1172942220469557
31,08-DEC-2020,FUTSTK,CHOLAFIN,367.05,380.05,363.0,375.05,5900000,0.45347574182855965
32,08-DEC-2020,FUTSTK,CIPLA,779.55,782.8,761.0,767.8,17135300,0.5753828426223632
33,08-DEC-2020,FUTSTK,COALINDIA,137.6,138.05,133.15,134.7,30099300,0.556279230980663
34,08-DEC-2020,FUTSTK,COFORGE,2470.0,2505.0,2416.2,2492.7,560625,0.2545811020714076
35,08-DEC-2020,FUTSTK,COLPAL,1549.1,1574.6,1536.2,1569.3,2314200,0.43816143825987314
36,08-DEC-2020,FUTSTK,CONCOR,412.9,416.3,404.15,405.8,10139181,0.42320363200094924
37,08-DEC-2020,FUTSTK,CUMMINSIND,568.8,577.45,555.25,563.0,1372800,0.39361585810916633
38,08-DEC-2020,FUTSTK,DABUR,504.7,509.0,501.55,505.5,16561250,0.6104160101269318
39,08-DEC-2020,FUTSTK,DIVISLAB,3721.1,3770.0,3683.05,3711.65,2827600,0.42798066976910604
40,08-DEC-2020,FUTSTK,DLF,208.05,212.3,204.55,207.45,29937600,0.8287794849065125
41,08-DEC-2020,FUTSTK,DRREDDY,5058.2,5099.0,4965.05,5027.2,3665125,0.5210522466834743
42,08-DEC-2020,FUTSTK,EICHERMOT,2567.45,2617.8,2519.55,2559.65,2278150,0.44288449692620785
43,08-DEC-2020,FUTSTK,ESCORTS,1410.1,1416.8,1383.15,1401.95,2454100,0.45910378055786444
44,08-DEC-2020,FUTSTK,EXIDEIND,190.2,195.65,188.0,192.25,13057200,0.5446152682446008
45,08-DEC-2020,FUTSTK,FEDERALBNK,66.9,67.5,64.95,65.9,108040000,0.6106758319668814
46,08-DEC-2020,FUTSTK,GAIL,122.95,124.2,119.85,121.7,20642400,0.80191024441001
47,08-DEC-2020,FUTSTK,GLENMARK,536.05,550.9,527.7,532.95,6862050,0.44693928371490144
48,08-DEC-2020,FUTSTK,GMRINFRA,26.7,26.75,26.0,26.65,60480000,0.24485125028048987
49,08-DEC-2020,FUTSTK,GODREJCP,719.1,719.1,704.0,710.7,4793000,0.41597467222544376
50,08-DEC-2020,FUTSTK,GODREJPROP,1210.0,1253.0,1208.0,1249.8,1669850,0.47218534742691326
51,08-DEC-2020,FUTSTK,GRASIM,936.15,944.1,922.1,930.9,17019250,0.6610314094105549
52,08-DEC-2020,FUTSTK,HAVELLS,829.8,836.95,816.45,824.4,4001000,0.5016003184628405
53,08-DEC-2020,FUTSTK,HCLTECH,861.95,880.9,858.35,868.6,20301400,0.5092606576765735
54,08-DEC-2020,FUTSTK,HDFC,2319.0,2344.45,2300.35,2314.65,23119200,0.568192834903946
55,08-DEC-2020,FUTSTK,HDFCBANK,1378.0,1393.5,1372.15,1382.45,31516650,0.5799258178248491
56,08-DEC-2020,FUTSTK,HDFCLIFE,653.5,659.35,645.4,653.3,17496600,0.5458026921816932
57,08-DEC-2020,FUTSTK,HEROMOTOCO,3169.95,3205.0,3152.1,3172.1,3544200,0.4965960224876006
58,08-DEC-2020,FUTSTK,HINDALCO,251.15,253.1,245.25,246.95,25567800,0.7747271453118255
59,08-DEC-2020,FUTSTK,HINDPETRO,220.2,220.2,214.25,216.45,30510000,0.7065776715079012
60,08-DEC-2020,FUTSTK,HINDUNILVR,2262.3,2281.65,2245.1,2264.0,6138000,0.6577187764950782
61,08-DEC-2020,FUTSTK,IBULHSGFIN,206.2,206.9,196.45,200.25,21845700,0.4170415097831386
62,08-DEC-2020,FUTSTK,ICICIBANK,512.4,513.95,506.65,509.75,111894750,0.6659490877803907
63,08-DEC-2020,FUTSTK,ICICIGI,1457.9,1481.05,1447.0,1471.6,686800,0.24931346131531787
64,08-DEC-2020,FUTSTK,ICICIPRULI,483.0,488.2,475.15,485.25,6523500,0.609835621249092
65,08-DEC-2020,FUTSTK,IDEA,9.7,9.95,9.6,9.65,584430000,0.5006226620374628
66,08-DEC-2020,FUTSTK,IDFCFIRSTB,37.05,37.3,36.25,37.0,140277000,0.4348684135237463
67,08-DEC-2020,FUTSTK,IGL,483.9,491.5,477.0,489.4,6036250,0.530033855126873
68,08-DEC-2020,FUTSTK,INDIGO,1746.65,1788.2,1733.2,1746.35,2855500,0.793343217022848
69,08-DEC-2020,FUTSTK,INDUSINDBK,940.05,941.9,908.65,920.25,17371400,0.9198003101495805
